
seventeenth	տասնյոթերորդ, տասնյոթերորդ մաս
seventeen	տասնյոթ
seventh	յոթերորդ, յոթերորդ մաս
seventieth	յոթանասուներորդ, մեկ յոթանասուներորդ մաս
seventy	յոթանասուն
seven	յոթ, յոթանոց
severable	բաժանելի, անջատելի
severally	առանձին վերցրած, ջոկ-ջոկ
several	մի քանի, հատուկ, յուրահատուկ, առանձին, տարբեր
severance	բաժանում, անջատում, զատում, խզում
severely	խիստ, խստորեն, խստիվ, սաստկաբար, դաժանորեն, լուրջ, ծանր
severe	խիստ, դաժան, խստապահանջ, մռայլ, լուրջ, կանոնավոր
severity	խստություն, խստաշնչություն
sever	բաժան(վ)ել, զատ(վ)ել, անջատ(վ)ելվերջ դնել, խզել, կտրել(կապերը)
sewage	կեղտաջրեր
sewerage	կոյուղու սիստեմ
sewer	կոյուղու՝ կեղտաջրերի խողովակ
sewing-machine	կարի մեքենա
sewing	կար, կարելը, կար անելը
sewn	կարել,  կարելով կպցնել միացնել
sew	կարել, կարելով կպցնել միացնել
sex-appeal	ֆիզիկական գրավչություն՝ հրապույր
sextant	սեքստանտ (անկյունաչափ գործիք)
sexton	եկեղեցու պահակ, ժամկոչ, գերեզմանափոր
sexual	սեռական, սեռային, սեռի
sex	սեռ
shabbiness	խղճուկություն, ողորմելիություն, անբարետեսություն
shabby	հին, հնացած, մաշված, տրորված, խղճուկ, ողորմելի, վատ հագնված
shackle	երկաթե կապանքներ՝ շղթաներ
shack	հյուղ, խուղ, աղքատ խրճիթ
shade	ստվեր, շվաք, կիսամութ, ուրվական, երանգավորում, մթնեցնել
shading	նուրբ երանգավորում, ստվերում
shadowland	ստվերների թագավորություն, անծանոթ բնագավառ
shadowy	մշուշապատ, աղոտ, անորոշ, ստվերոտ ցնորական, խաբուսիկ, անիրական
shadow	ստվեր, կիսախավար, հովանի, նշույլ, ուրվական, անբաժան ընկեր, լրտես
shady	ստվերոտ, անորոշ, մութ,  կասկածելի
shaft	կոթ, բռնակոթ, ձող, նիզակ, տեգ, հարձակում, ծաղրանք, ճառագայթ(լույսի), փայլատակում, կողափայտ, սյուն, հիմնանցք, լիսեռ, սռնի
shaggy	բրդոտ, փռչոտ, գզգզված, չսանրած խավոտ
shagreen	շագրեն
shag	գզուզ՝ գզգզված մազեր, մախորկա
shakedown	հատակին գցված անկողին, դրամաշորթություն
shake-up	անձնակազմի լրիվ փոփոխում
shake	թափահարում, ցնցում, ցնցել, հարված, ճեղք, դողալ, ճոճվել
shaking	ցնցում, թափահարում, ճոճում, դողէրոցք, տենդ
shako	կիվեր, բարձրադիր զինվորական գլխարկ
shaky	խախուտ, երերուն, անկայուն, դողդոջուն, անհուսալի, տատանվող
shale	թերթաքար
shallop	նավակ, մակույկ
shallow	ծանծաղուտ, ոչ խոր, մակերեսային, ծանծաղանալ, նվազել, բարակել
shall	ապառնի ժամանակի օժանդակ բայ)
shalt	բայի եզ.թվի 2-րդ դեմքը
shamble	սպանդանոց, քստքստացնել(ոտքերը)
shamefaced	ամաչկոտ, երկչոտ, ամոթխած
shameful	ամոթալի, խայտառակ
shameless	անամոթ, անպատկառ
shame	ամոթ, ամոթի զգացում. its a~!  ամոթ է, what a~!ինչ խայտառակն, խայտառակություն, անպատվություն ամաչել, ամաչեցնել, խայտառակել
shammer	սիմուլյանտ, կեղծ ձեվացող
shammy	ղամշ, թավշակաշի
shampoo	շամպուն, օճառահեղուկ, գլուխ լվանալը, գլուխ լվանալ
shamrock	երեքնուկ, եռատորևուկ
sham	կեղծիք, սուտ, կեղծագործող, սրիկա կեղծ(վ)ած, ձեվացնել, կեղծել
shandrydan	ծանրաշարժ ուղեկառք, հնաձև անճոռնի կառք
shanghai	հարբած վիճակում նավ տանել
shank	սրունք, միջուկ, առանցք, կոթ, կոթուն, բուն, ցողունիկ
shanty	խրճիթ, հյուղ, խղճուկ, կեղտոտ
shapeless	անձև, անկերպարան
shapely	բարեկազմ, վայելչակազմ
shape	կաղապար, ուրվագիծ, ուրվապատկերկերպարանք, տեսիլք, ձեվավորել
sharecropper	կիսրար, կիսովի աշխատող
shareholder	բաժնետեր, փայատեր
share	մաս, բաժին, մասնակցություն, փայ, ակցիա, բաժնետոմս, բաժանել, բաշխել
shark	շնաձուկ, գիշատիչ, կողոպտիչ, սրիկայություն, խարդախ, խարդախություն
sharp-cut	սրած, սուր, պարզ, հստակ
sharpen	սր(վ)ել, բարելավել
sharper	սրիկա, խաբեբա, խարդախ մարդ, ագահ
sharp-set	չափազանց քաղցած, սոված
sharpshooter	սնայպեր
sharp-sighted	սրատես, խորաթափանց
sharp-witted	սրամիտ
sharp	սուր, հատու, անակնկալ, ընդգծված, ուժեղ
shatter	ջարդվել, կոտրվել, կոտրել, խախտել, թուլացնել, խափանել, խորտակել
shaver	սրիկա, խաբեբա, խարդախ մարդ, պատանի, տղա
shave	ածիլում, ածիլելը, սափր(վ)ել,  տաշել, կտրել, կողոպտել, թալանել
shaving-brush	սափրվելու վրձնիկ
shaving	սափրվելը, ածիլվելը, տաշեղ
shawl	շալ
sheaf	խուրձ, կապուկ, շալակ, կապոց
shear	խուզ, խուզելը, կտրող գործիք, խուզել, կտրել, թրատել, ճեղքել, ճղել
sheathe	պատյանը դնել, տուփի մեջ դնել
sheathing	երեսապատում
sheath	պատյան, տուփ, բուն, թաղանթ, շապիկ ծածկույթ
sheave	կոճ, թելակոճ, հոլովակ, ճախարակ խուրձ կապել, խրձել
shed	ծածկ, չարդախ, մառան, մթերանոց, ցախատուն, սրահ, թափել, սփռել, որեվէ բանից զրկվելդեն նետել, արտասանել, արձակել
sheen	փայլ, շող, փարթամճոխշքեղ հագուստ, փայլուն, հիանալի, փայլել
sheep-cote	ոչխարների փարախ
sheep-dog	խաշնապահ շուն, հովվաշուն
sheep-fold	ոչխարների փարախ
sheepish	ամաչկոտ, երկչոտ, վախկոտ, մեղմ մի քիչ հիմար, հիմարավուն
sheep's-head	ոչխարի գլուխ, հիմար տխմար
sheepskin	ոչխարի մորթիկաշի, մագաղաթ դիպլոմ
sheep-walk	ոչխարների արոտատեղի
sheep	ոչխար, ամաչկոտ մարդ, հոտ, ոչխարենի, շեվրո
sheer	բացահայտ, թափանցիկ, մաքուր, կատարելապես, շեղվել, թեքվել
sheet-anchor	պահեստային մեծ խարիսխ
sheeted	ծածկված, պատանած
sheeting	ծածկ, ծածկոց, սավանացու
sheet	սավան, թերթ, շերտ, ծածկել, թերթավորել, առագաստի թոկասարք, բլանկ (թղթյա)
sheik	շեյխ
shelf	դարակ, սանդղավանգ, խութ,  ստորջրյա ժայռ
shellfire	հրետանային գնդակոծություն
shell-fish	խեցեմորթ
shelling	հրետանային ռմբակոծություն
shell-proof	զրահապատ, անհասանելի
shell-shocked	կոնտուզիահար
shell-shock	կոնտուզիա, շոկ, ցնցակաթված
shell	խեցի, կեղեւ, կճեպ, պարկուճ, վահանակ, կեղեւը հանել, կլպել
shelter	ապաստարան, ապաստան, ծածկ, պատսպարել, թաքցնել
shelve	դասավորել, դարսել(գրքերը), դարակներ սարքել, հետաձգել, ձգձգել, մի քիչ զառիվայր իջնել
shenanigan	դատարկ բան, անհեթեթություն, անմտություն, խաբեբայություն
shepherd dog	ոչխարապահ շուն, հովվաշուն
shepherdess	հովվուհի
shepherd	հովիվ, քահանա, նայել, խնամել, հովվություն անել
sherd	խեցեղենի կտոր, բեկոր
sheriff	շերիֆ
sherry	խերես(գինի)
she	նա (իգական սեռի համար)
shibboleth	ճանաչման նշան, գաղտնի նշանաբառ պարոլ
shield	վահան, պաշտպանություն, պաշտպանել, վահանով ծածկել
shiftless	անճարակ, անօգնական, անշնորհք
shifty	հնարամիտ, ճարպիկ, խորամանկ, անկայուն, անհուսալի, անընդհ. շարժվող
shift	փոփոխություն, հերթափոխություն, բանվորական օր, տեղափոխվել
shilling	շիլլինգ = 1/20 ֆունտ ստեռլինգի
shilly-shally	անվճռականություն, տատանում, վարանում
shimmery	առկայծող, ցոլացող, փայլփլող
shimmer	թույլ ցոլք, առկայծում
shimmy	շապիկ
shin-bone	մեծ սրունքոսկր, մեծ ոլոք
shindy	կռիվ, ծեծկռտոց, աղմուկ, իրարանցում
shiner	ոսկեդրամ, մետաղադրամ, փող, դրամ կապտացրած աչք (խփելուց)
shine	շող, լույս, փայլունություն, աղմուկ, լուսավորել, փայլել, մաքրել
shingle	կավար, բաղդատի, կարճ խուզվածք, հղկված գետաքար
shining	փայլուն, շողշողուն, պայծառ
shinny	հոկեյ
shiny	արևոտ, արև, պայծառ
shin	սրունք, մագլցել
shipboard	նավի տախտակամած
ship-builder	նավաշինարար
shipman	նավաստի
shipmaster	նավատեր, նավապետ
shipmate	նավընկեր, ընկեր նավաստի
shipment	ուղարկում, բարձում, փոխադրում առաքում, բեռ, ապրանք
shipowner	նավի տերը, նավատեր
